Time,Temp,PM10,PM2.5,Rain,RH,Wind
23:00,25,53,25,0,82,1.4
00:00,25,52,22,0,82,1.1
01:00,25,53,26,0,83,0.8
02:00,25,49,26,0,83,0.6
03:00,25,54,30,0,82,0.9
04:00,25,43,27,0,81,0.7
05:00,25,40,28,0,80,0.6
06:00,25,42,21,0,82,0.9
07:00,26,53,24,0,79,1
08:00,26,63,23,0,78,0.8
09:00,27,65,29,0,76,0.8
10:00,28,62,32,0,71,0.8
11:00,29,63,32,0,66,1.6
12:00,31,60,28,0,54,0.7
13:00,31,49,24,0,49,0.9
14:00,32,42,16,0,53,1.9
15:00,32,37,11,0,51,1.7
16:00,32,39,12,0,48,2
17:00,30,46,18,0,62,1.7
18:00,30,51,22,0,57,0.8
19:00,28,61,24,0,67,1.2
20:00,28,64,31,0,70,1.3
21:00,28,71,35,0,70,1.4
22:00,28,77,37,0,69,1.6
23:00,28,70,30,0,68,1.2
00:00,27,53,25,0,71,1.6
01:00,26,31,20,0,78,1.6
02:00,25,20,16,0,81,1.6
03:00,25,25,15,0,81,1.1
04:00,25,28,12,0,82,0.9
05:00,25,25,12,0,83,1
06:00,24,21,14,34,90,0.7
07:00,23,15,10,39,97,1.2
08:00,23,12,13,0.4,90,1.5
09:00,25,19,11,0,75,1.2
10:00,26,22,16,0,68,0.6
11:00,28,26,14,0,63,0.4
12:00,30,18,12,0,62,1.1
13:00,28,26,21,0,65,2.2
14:00,28,43,25,0,65,1.8
15:00,28,60,28,0,65,1
16:00,27,67,29,0,65,1.2
17:00,27,61,28,0,65,1.1
18:00,26,67,30,0,68,0.6
19:00,26,72,28,0,69,0.6
20:00,26,80,32,0,70,0.5
21:00,26,78,31,0,70,0.7
22:00,26,76,38,0,70,0.5
23:00,26,75,46,0,73,0.4
00:00,26,76,43,0,74,0.3
01:00,26,76,41,0,74,0.7
02:00,25,82,41,0,76,0.6
03:00,25,86,45,0,77,0.4
04:00,25,89,49,0,78,0.9
05:00,25,88,49,0,78,0.3
06:00,26,94,53,0,76,0.5
07:00,26,99,50,0,74,0.5
08:00,28,107,51,0,71,0.9
09:00,29,98,48,0,67,1.1
10:00,30,93,49,0,61,1.4
11:00,32,82,48,0,57,1.4
12:00,32,82,54,0,55,1.4
13:00,32,78,56,0,55,1.4
14:00,32,71,45,0,52,1.8
15:00,31,66,39,0,56,1.5
16:00,30,60,32,0,61,1.6
17:00,29,58,37,0,65,1.4
18:00,28,62,43,0,68,1.5
19:00,28,69,42,0,71,1.1
20:00,28,85,43,0,72,1.5
21:00,27,88,50,0,75,1.5
22:00,27,87,42,0,77,1.4
23:00,27,65,39,0,81,1
00:00,27,55,20,0,82,1
01:00,27,40,24,0,81,1
02:00,26,38,15,0,82,1.1
03:00,26,33,24,0,83,0.6
04:00,26,35,25,0,82,1.2
05:00,25,34,23,0,83,1.2
06:00,26,38,15,0,80,0.8
07:00,27,36,12,0,75,1.2
08:00,29,39,18,0,68,1.8
09:00,31,40,19,0,60,1.9
10:00,32,45,15,0,57,1.8
11:00,32,43,19,0,56,2.3
12:00,32,37,12,0,62,2
13:00,32,32,16,0,63,2.6
14:00,32,35,12,0,62,2.3
15:00,31,26,26,0,66,1.9
16:00,30,27,16,0,67,1.6
17:00,30,29,15,0,67,1.5
18:00,29,37,3,0,71,1.2
19:00,29,39,6,0,75,1.4
20:00,28,42,6,0,78,1
21:00,28,42,6,0,79,1.4
22:00,28,31,10,0,81,1.5
23:00,27,19,5,0,81,1.3
00:00,27,22,3,0,83,1.1
01:00,27,27,0,0,83,1.1
02:00,26,36,7,0,84,1.5
03:00,26,32,11,0,86,1.7
04:00,26,26,12,0,84,1.2
05:00,26,27,9,0,82,0.9
06:00,26,20,9,0,78,1.1
07:00,27,29,13,0,76,1.3
08:00,28,23,15,0,73,2.1
09:00,29,32,16,0,68,2.6
10:00,31,38,21,0,60,2.6
11:00,33,39,18,0,54,2
12:00,33,40,15,0,56,1
13:00,33,44,20,0,59,0.8
14:00,33,41,11,0,60,0.7
15:00,33,43,23,0,63,1.2
16:00,33,49,19,0,61,1.7
17:00,32,47,24,0,65,1.4
18:00,30,43,18,0,74,1.4
19:00,30,34,14,0,75,2.2
20:00,29,32,8,0,77,2.5
21:00,28,33,11,0,79,1.6
22:00,28,28,13,0,79,1.1
23:00,28,27,13,0,80,1.3
00:00,28,25,12,0,81,1
01:00,27,27,12,0,82,1.1
02:00,27,30,10,0,78,1
03:00,27,21,10,0,75,1.2
04:00,26,16,6,0,78,1
05:00,26,10,11,0,72,0.8
06:00,27,12,9,0,66,0.9
07:00,29,14,14,0,57,1.5
08:00,31,14,14,0,55,1.3
09:00,32,22,19,0,58,1.7
10:00,33,28,22,0,58,1.9
11:00,33,43,19,0,57,2.1
12:00,34,52,25,0,53,2.2
13:00,34,43,12,0,55,2
14:00,34,30,19,0,56,2.1
15:00,32,22,12,0,61,1.8
16:00,31,22,19,0,63,1.2
17:00,31,25,18,0,62,2
18:00,30,24,12,0,67,2
19:00,29,25,12,0,72,1.5
20:00,28,25,13,0,76,1
21:00,28,19,15,0,75,1.3
22:00,28,22,21,0,73,1.2
23:00,28,12,18,0,73,1.2
00:00,28,13,15,0,73,1.2
01:00,27,9,13,0,76,1
02:00,27,16,9,0,78,0.8
03:00,27,16,15,0,78,0.9
04:00,27,20,20,0,79,1.5
05:00,26,15,18,0,81,0.9
06:00,27,23,16,0,79,1.7
07:00,28,20,15,0,74,1
08:00,29,26,20,0,68,0.6
09:00,31,27,16,0,59,1.1
10:00,32,28,21,0,55,1.2
11:00,33,25,21,0,53,1.6
12:00,34,18,21,0,50,1.4
13:00,34,23,21,0,48,1.7
14:00,33,30,18,0,56,2.2
15:00,32,27,18,0,59,2
16:00,32,25,8,0,58,2.1
17:00,30,23,20,0,65,1.7
18:00,29,31,14,0,70,1.5
19:00,29,26,27,0,73,1.2
20:00,28,23,13,0,72,1.7
21:00,28,23,15,0,72,1.8
22:00,28,32,10,0,71,1.4
23:00,28,27,18,0,73,1.2
00:00,28,27,15,0,74,1.1
01:00,27,28,8,0,73,1.2
02:00,27,28,8,0,76,1.6
03:00,27,23,12,0,76,0.7
04:00,26,9,15,0,77,0.9
05:00,26,9,15,0,76,0.9
06:00,27,12,9,0,72,1.1
07:00,29,26,10,0,64,1.4
08:00,31,38,9,0,52,1.9
09:00,33,40,12,0,46,2.2
10:00,34,40,18,0,51,2.1
11:00,34,43,22,0,54,2
12:00,34,43,19,0,51,2.6
13:00,34,41,11,0,52,2.5
14:00,34,37,11,0,51,2.8
15:00,33,40,14,0,50,2.9
16:00,33,36,15,0,49,2
17:00,32,34,14,0,52,1.7
18:00,31,25,14,0,57,1.6
19:00,30,31,13,0,64,1.7
20:00,30,22,10,0,66,1.9
21:00,29,22,10,0,66,1.2
22:00,29,12,11,0,68,1
23:00,29,12,13,0,71,1
00:00,28,10,11,0,70,1
01:00,28,13,8,0,71,1.4
02:00,27,13,6,0,72,1.4
03:00,27,20,8,0,73,1.2
04:00,27,20,6,0,68,1
05:00,27,20,6,0,65,1.1
06:00,28,19,3,0,62,1.1
07:00,30,20,14,0,57,1.6
08:00,31,25,13,0,52,2.1
09:00,33,33,15,0,52,2.3
10:00,33,31,12,0,52,2.4
11:00,33,36,18,0,56,1.5
12:00,32,36,19,0,58,1.1
13:00,32,35,18,0,58,1.7
14:00,32,34,17,0,57,2.2
15:00,33,32,16,0,54,2.7
16:00,33,31,16,0,56,1.9
17:00,32,30,9,0,62,1.8
18:00,30,31,16,0,68,1.8
19:00,30,41,8,0,72,1.6
20:00,30,38,18,0,73,1.7
21:00,29,31,9,0,74,1.5
22:00,29,27,11,0,74,1.9
23:00,29,24,12,0,74,1.3
00:00,29,32,25,0,71,1.6
01:00,29,35,25,0,73,2
02:00,29,30,18,0,73,1.6
03:00,29,22,18,0,71,1.6
04:00,29,23,11,0,71,1.6
05:00,29,26,10,0,69,1.7
06:00,29,32,5,0,68,1.7
07:00,29,19,9,0.2,68,1.9
08:00,27,18,19,2.8,80,1.4
09:00,26,19,16,5.4,85,1.8
10:00,25,23,13,11,90,1.7
11:00,25,22,12,17,92,2
12:00,23,14,11,19,91,1.6
13:00,23,18,9,8.4,88,1.6
14:00,23,14,0,27,92,1.2
15:00,23,10,2,13,95,2.2
16:00,23,2,3,12,95,1.6
17:00,23,1,2,3,96,1.6
18:00,23,1,6,0.6,95,1.2
19:00,24,7,5,0.6,93,1
20:00,24,5,10,0.2,94,0.7
21:00,24,5,2,0,90,0.5
22:00,24,2,7,0,89,0.4
23:00,24,2,9,0,90,0.7
00:00,24,3,11,0.2,92,0.3
01:00,24,7,9,0.4,95,0.7
02:00,24,12,12,0.4,96,0.3
03:00,24,15,11,0.2,97,0.3
04:00,24,8,13,0,98,0.6
05:00,24,3,3,0,94,1.2
06:00,24,4,2,0.4,92,1.1
07:00,24,9,8,0,93,0.8
08:00,24,14,14,0.2,90,1.1
09:00,24,22,18,0.2,86,1
10:00,25,27,15,0.2,87,0.6
11:00,26,43,18,0,87,0.6
12:00,26,39,23,0,78,1.3
13:00,26,40,18,0.2,79,1
14:00,26,27,13,0,73,0.8
15:00,26,23,8,0,70,1
16:00,25,24,8,0.2,75,1
17:00,25,24,8,0,76,1.2
18:00,25,33,12,0,79,0.9
19:00,24,24,13,0.2,78,0.7
20:00,24,26,13,0,82,1.3
21:00,24,32,18,0,85,0.2
22:00,24,38,20,0.2,87,0.7
23:00,24,35,25,2.6,93,0.8
00:00,24,28,23,0.2,97,0.3
01:00,24,27,26,0.2,98,0.8
02:00,24,24,22,0,97,0.6
03:00,23,23,19,3.2,98,1.2
04:00,23,21,12,0.2,99,1.6
05:00,23,17,9,2.4,99,0.9
06:00,23,7,10,0.4,99,1.4
07:00,24,1,8,0.2,98,1.1
08:00,25,7,5,0,92,0.8
09:00,26,10,0,0,86,0.9
10:00,27,21,3,0,80,1.1
11:00,28,23,6,0,75,1.3
12:00,29,27,12,0,72,1.1
13:00,29,20,10,0,69,1.1
14:00,30,21,10,0,69,1.4
15:00,28,19,8,0,74,1.2
16:00,27,24,11,0.2,79,1.6
17:00,26,16,11,10,88,0.4
18:00,25,14,13,14,95,0.8
19:00,25,7,11,6.2,99,0.5
20:00,25,9,12,0.4,100,0.9
21:00,25,7,10,0.2,100,1.1
22:00,26,9,11,0,97,1.5
23:00,26,15,10,0,96,1.7
00:00,25,13,9,0,97,1.2
01:00,25,8,10,0,98,1
02:00,25,3,5,0,99,1
03:00,25,6,7,0,96,1.1
04:00,25,15,4,0,94,1
05:00,25,26,15,0,92,0.2
06:00,26,30,20,0,91,0.8
07:00,26,32,22,0,90,1.1
08:00,26,29,16,0,89,1.2
09:00,26,29,10,0,90,1.2
10:00,27,20,12,0,85,1.1
11:00,28,10,9,0,80,1.4
12:00,28,8,7,0,82,1.1
13:00,27,9,6,3.4,86,0.9
14:00,26,12,8,7.4,95,0.7
15:00,27,9,11,0,96,0.6
16:00,26,6,11,12,96,1.5
17:00,26,9,7,0.6,97,0.8
18:00,26,11,4,2,96,1.1
19:00,26,16,2,0.2,95,1.7
20:00,26,16,11,0,96,2.3
21:00,26,16,12,0,94,1.9
22:00,26,11,13,0.2,94,1.3
23:00,25,8,4,5.8,96,1.4
00:00,25,6,4,0.6,98,1.1
01:00,25,6,3,0,96,0.9
02:00,25,3,5,9.8,91,1.7
03:00,25,2,3,12,99,1.6
04:00,25,2,2,0,95,1.2
05:00,26,3,1,0.8,86,1.3
06:00,26,4,4,0,86,1.3
07:00,26,6,1,0.2,85,1.7
08:00,26,10,6,9,90,1.8
09:00,25,12,7,12,98,1.2
10:00,25,10,7,8.6,87,1.1
11:00,25,6,6,0,75,1.1
12:00,25,7,8,1.8,79,1
13:00,25,7,13,1.8,78,1.2
14:00,25,9,7,7.4,83,1.5
15:00,25,9,3,1.6,74,1.6
16:00,25,4,0,8.8,86,1.4
17:00,24,2,1,18,100,1.4
18:00,24,5,4,2.2,79,1
19:00,24,5,2,1,79,0.7
20:00,24,5,3,4.4,84,0.8
21:00,25,2,0,1.8,79,0.9
22:00,25,2,2,4.4,84,0.8
23:00,25,1,1,0.2,77,0.9
00:00,25,1,6,0,80,0.5
01:00,25,2,5,0,79,0.5
02:00,25,2,2,0.2,78,0.7
03:00,24,3,2,0,80,0.4
04:00,24,4,2,0,79,0.5
05:00,24,5,4,0,80,0.3
06:00,24,11,0,1.6,80,0.5
07:00,24,11,0,1.2,79,0.6
08:00,24,6,7,0.2,79,0.7
09:00,24,6,13,0.2,99,0.7
10:00,25,13,13,0,97,0.5
11:00,25,18,10,0,92,0.7
12:00,26,26,11,0,88,0.9
13:00,26,27,13,0,84,1
14:00,27,23,10,0,77,1.2
15:00,28,19,14,0,73,0.7
16:00,28,14,14,0,73,1.1
17:00,27,16,14,0,77,1.4
18:00,26,22,12,0,79,1
19:00,26,14,14,0,81,0.8
20:00,26,15,15,0,82,0.8
21:00,26,22,10,0,82,0.7
22:00,26,36,13,0,82,0.5
23:00,26,41,15,0,84,0.2
00:00,25,40,19,0,85,0.4
01:00,25,48,21,0,88,1.1
02:00,25,52,27,0,90,0.8
03:00,25,61,37,0,91,0.2
04:00,25,58,35,0,91,0.6
05:00,25,64,30,0,90,0.9
06:00,25,70,38,0,89,0.7
07:00,26,70,43,0.2,87,0.8
08:00,26,64,40,0.2,86,0.8
09:00,26,49,21,1.4,89,0.6
10:00,26,41,20,0,90,1
11:00,26,35,24,0,88,0.6
12:00,27,41,38,0,85,0.1
13:00,27,61,38,0.6,84,0.7
14:00,26,79,44,2,89,0.1
15:00,26,68,40,1,92,1.5
16:00,25,36,27,2.4,96,1.5
17:00,25,7,10,17,96,1.4
18:00,25,3,5,3.4,97,1.1
19:00,25,8,6,17,98,0.6
20:00,24,14,6,16,99,1.1
21:00,24,16,2,17,99,1.1
22:00,24,11,1,16,99,1.4
23:00,24,6,3,5,99,1.6
00:00,24,3,0,1.8,98,1.2
01:00,24,3,0,0.2,96,1
02:00,24,5,0,0,97,1
03:00,24,2,2,0,97,0.9
04:00,24,2,4,0.2,94,0.3
05:00,24,2,5,0,93,0.6
06:00,24,2,0,0,91,0.8
07:00,25,5,0,0,87,1
08:00,26,4,5,0,80,1.7
09:00,26,4,11,0,79,1.3
10:00,27,11,13,0.8,79,1.2
11:00,26,13,8,2,85,0.9
12:00,26,20,7,2,84,1.2
13:00,26,9,8,0,84,1.7
14:00,26,12,7,0.6,85,1.5
15:00,26,5,5,0.2,85,1
16:00,26,6,2,0,85,0.9
17:00,26,7,0,0.2,86,1
18:00,27,15,7,0,84,0.9
19:00,27,16,6,0,83,0.9
20:00,26,23,18,0,86,1
21:00,26,24,18,0,87,0.8
22:00,26,28,18,0,86,0.9
23:00,26,15,14,0,84,1.1
00:00,25,8,7,0,84,0.7
01:00,26,11,9,0,83,1.4
02:00,26,28,7,0,83,1.7
03:00,26,30,6,0,84,1.1
04:00,26,30,4,0,85,1.2
05:00,26,15,5,5,84,0.8
06:00,24,11,8,26,91,0.6
07:00,24,7,9,1.2,95,1.6
08:00,24,12,12,27,94,1.3
09:00,24,10,11,12,96,1.5
10:00,24,7,12,13,96,1.4
11:00,24,2,7,7.6,96,0.7
12:00,25,2,9,0.8,91,1.2
13:00,27,10,7,0,83,2
14:00,29,18,9,0,72,1.6
15:00,31,27,5,0,69,1.9
16:00,31,30,8,0,70,1.9
17:00,30,26,7,0,74,2.1
18:00,29,26,11,0,78,0.9
19:00,28,21,10,0,81,2
20:00,28,20,13,0,82,2.1
21:00,27,18,15,0,83,1.2
22:00,27,19,13,0,84,1.4
23:00,28,24,9,0,83,1.3
00:00,27,24,4,0,85,1.3
01:00,27,28,6,0,86,1.6
02:00,27,27,6,0,86,1.3
03:00,27,25,6,0,85,1.3
04:00,27,19,5,0,84,1.2
05:00,27,16,4,0,82,1.3
06:00,27,19,3,0,85,1.2
07:00,28,20,4,0,81,1.5
08:00,29,25,8,0,75,2
09:00,30,28,16,0,71,2.4
10:00,31,29,11,0,68,2.7
11:00,31,29,14,0,72,1.4
12:00,31,29,10,0,73,2.1
13:00,32,31,14,0,65,2.3
14:00,33,35,13,0,61,3.2
15:00,33,33,11,0,60,2.9
16:00,32,32,12,0,61,2.7
17:00,31,23,8,0,64,2.5
18:00,30,21,14,0,70,2.2
19:00,29,21,14,0,74,2.1
20:00,29,22,10,0,78,2.2
21:00,28,22,5,0,81,1.9
22:00,28,25,5,0,82,2.1
23:00,28,32,11,0,82,2
00:00,28,34,10,0,83,2.2
01:00,28,26,8,0,84,1.7
02:00,28,22,3,0,84,1.8
03:00,28,20,1,0,83,1.6
04:00,28,30,3,0,81,1.7
05:00,28,23,8,0,81,1.5
06:00,28,26,13,0,80,1.3
07:00,29,22,14,0,77,1.6
08:00,30,26,15,0,72,1.8
09:00,31,27,15,0,68,2.3
10:00,29,25,13,1.4,79,1.2
11:00,31,28,13,0,71,2.1
12:00,32,23,13,0,66,2.3
13:00,32,24,14,0,65,1.9
14:00,33,20,7,0,64,2.5
15:00,32,25,7,0,65,1.8
16:00,32,29,5,0,67,1.9
17:00,31,29,11,0,70,1.9
18:00,30,30,8,0,75,2
19:00,29,31,16,0,78,2
20:00,29,35,8,0,81,2.6
21:00,28,30,6,0,81,2.6
22:00,28,26,7,0,82,1.7
23:00,28,23,7,0,83,1.8
00:00,28,25,8,0,83,2.5
01:00,28,25,0,0,83,3.1
02:00,28,29,4,0,83,2
03:00,27,30,6,9,87,1.9
04:00,25,25,6,0.6,91,1.4
05:00,26,16,3,0.2,91,0.7
06:00,26,6,4,0,91,0.5
07:00,27,6,10,0,90,1.2
08:00,28,10,15,0,85,1.3
09:00,28,20,10,0,79,1.7
10:00,29,25,10,0.8,77,1.3
11:00,28,20,12,0,78,2
12:00,27,15,13,0,79,2.3
13:00,25,5,11,1,87,1.9
14:00,25,4,4,0.2,89,2.1
15:00,25,5,3,0.4,87,2.3
16:00,25,5,0,0.2,85,1.5
17:00,26,5,2,3.4,85,0.4
18:00,25,5,4,4,88,1.1
19:00,25,2,8,3.6,87,1.7
20:00,25,2,5,0,84,1.2
21:00,25,6,6,0.4,86,1.5
22:00,25,10,0,0.4,86,1.4
23:00,25,13,4,0.8,87,0.6
00:00,25,10,7,2,88,0.6
01:00,24,5,7,1.6,88,0.8
02:00,24,2,6,0.2,88,1.1
03:00,24,4,2,0,88,1.4
04:00,24,3,2,0,88,0.4
05:00,24,3,1,0,86,0.5
06:00,25,10,1,0,85,0.2
07:00,26,15,5,0,82,0.2
08:00,27,25,10,0,82,0.9
09:00,27,30,20,0,80,1
10:00,28,41,16,0,77,1.3
11:00,30,41,13,0,73,1.6
12:00,31,32,8,0,68,1.6
13:00,31,23,14,0,69,1.8
14:00,31,25,14,0,71,1.8
15:00,31,34,8,0,71,1.2
16:00,31,42,1,0,67,1.2
17:00,31,39,10,0,68,1.8
18:00,30,48,13,0,72,1.5
19:00,29,39,21,0,77,1.3
20:00,29,41,22,0,79,1.3
21:00,29,36,20,0,79,1.5
22:00,28,45,15,0,80,1
23:00,28,35,9,0,80,1.2
00:00,28,29,5,0,81,1.1
01:00,27,19,3,0,84,1.5
02:00,26,20,0,0,85,1.2
03:00,26,15,4,0,84,1.1
04:00,27,18,9,0,83,1
05:00,26,17,15,0,83,1.1
06:00,27,16,14,0,82,1.1
07:00,28,25,12,0,74,1.6
08:00,30,27,11,0,63,1.4
09:00,32,30,11,0,56,2.1
10:00,33,24,14,0,54,2.4
11:00,33,20,12,0,54,2.3
12:00,34,27,10,0,53,2
13:00,34,26,10,0,58,2.4
14:00,34,35,13,0,54,2.4
15:00,33,28,8,0,55,2.3
16:00,32,20,2,0,57,2.1
17:00,31,20,11,0,61,1.8
18:00,31,24,7,0,60,1.5
19:00,30,34,11,0,62,1.2
20:00,30,32,7,0,64,1.3
21:00,29,34,5,0,68,1.8
22:00,28,28,2,0,71,1.3
23:00,28,23,0,0,73,1.3
00:00,28,12,3,0,73,1.5
01:00,28,17,3,0,75,1.6
02:00,27,13,4,0,76,1.3
03:00,28,13,4,0,77,1.2
04:00,27,8,6,0,78,1.1
05:00,27,14,6,0,78,0.8
06:00,27,24,9,0,77,1.5
07:00,29,30,13,0,70,2
08:00,31,36,8,0,64,1.5
09:00,32,33,10,0,62,2
10:00,33,28,12,0,59,2.3
11:00,33,23,15,0,59,2.4
12:00,33,15,12,0,62,2.6
13:00,34,23,10,0,57,2.6
14:00,34,13,7,0,52,1.6
15:00,34,17,7,0,53,1.7
16:00,34,14,7,0,54,1.8
17:00,33,18,8,0,57,1.6
18:00,32,29,8,0,62,1.4
19:00,31,36,7,0,67,1.4
20:00,30,37,12,0,73,1.3
21:00,29,22,9,0,75,1.8
22:00,29,16,12,0,76,1.6
23:00,29,14,6,0,76,1.4
00:00,28,15,7,0,77,1.1
01:00,28,15,5,0,78,0.9
02:00,28,22,5,0,77,1.1
03:00,27,28,6,0,76,1.3
04:00,27,41,3,0,77,1.4
05:00,27,30,7,0,78,1
06:00,28,29,7,0,73,0.8
07:00,29,7,8,0,69,1.6
08:00,30,18,6,0,64,1.3
09:00,31,22,7,0,60,1
10:00,32,39,4,0,58,1.1
11:00,33,41,12,0,56,2.1
12:00,32,42,11,0,63,2.1
13:00,33,38,18,0,61,2
14:00,33,30,11,0,63,2.5
15:00,31,19,12,0,66,2.6
16:00,32,18,16,0,65,1.6
17:00,31,15,15,0,69,1.7
18:00,30,23,15,0,69,1.4
19:00,30,20,7,0,73,1.9
20:00,30,19,6,0,73,1.7
21:00,29,17,10,0,74,1.6
22:00,29,17,14,0,75,2
23:00,29,23,16,0,78,1.7
00:00,29,22,11,0,79,1.9
01:00,28,15,14,0,79,1.6
02:00,28,11,11,0,80,1.8
03:00,28,8,12,0,82,1.6
04:00,28,13,6,0,83,1.3
05:00,28,12,9,0,81,1.7
06:00,28,11,9,0,77,1.9
07:00,29,11,7,0,72,1.6
08:00,31,21,10,0,66,1.8
09:00,32,24,9,0,61,1.8
10:00,33,22,19,0,55,2
11:00,34,19,13,0.2,56,2
12:00,31,21,18,0.8,74,1.4
13:00,33,19,14,0,64,2.3
14:00,33,10,15,0,61,1.9
15:00,33,7,14,0,65,1.8
16:00,32,11,10,0,66,1.6
17:00,32,18,13,0,67,1.6
18:00,31,27,12,0,70,2.2
19:00,31,34,15,0,73,2.4
20:00,30,26,16,0,73,1.7
21:00,30,18,15,0,75,1.4
22:00,30,10,14,0,75,1.5
23:00,29,22,11,0,77,1.4
00:00,29,28,14,0,77,1
01:00,29,28,12,0,76,0.9
02:00,29,17,8,0,76,0.9
03:00,29,8,9,0,78,0.8
04:00,28,7,5,0,78,0.9
05:00,28,7,7,0.2,79,0.9
06:00,28,13,2,0,81,0.8
07:00,27,7,3,1.2,84,0.9
08:00,28,13,8,0.8,84,0.8
09:00,28,10,11,0,80,1.1
10:00,30,16,11,0,73,1.2
11:00,32,10,9,0,67,1.7
12:00,33,13,10,0,63,2.1
13:00,32,10,13,0,64,2
14:00,32,16,8,0.2,68,0.8
15:00,28,15,5,8,84,1.3
16:00,29,16,9,0.4,81,0.7
17:00,28,11,7,0.2,82,1.8
18:00,27,5,14,1.6,84,1.1
19:00,27,5,12,0,84,0.8
20:00,27,7,13,0,86,0.5
21:00,28,12,13,0,86,1.3
22:00,28,22,21,0,86,0.4
23:00,28,23,25,0,84,0.5
00:00,28,17,13,0,83,0.5
01:00,28,10,0,0,85,0.9
02:00,27,11,1,0,86,0.9
03:00,27,20,8,0,84,0.7
04:00,27,18,10,0,84,0.9
05:00,27,14,10,0,84,0.1
06:00,28,13,5,0,85,0.6
07:00,28,18,6,0,82,0.6
08:00,29,26,7,0,77,0.5
09:00,31,26,14,0,72,1.3
10:00,32,30,23,0,68,1.3
11:00,34,27,23,0,59,2
12:00,33,31,19,0,67,2
13:00,34,32,10,0,60,2.3
14:00,34,38,11,0,62,2.4
15:00,34,31,13,0,60,2.5
16:00,33,26,19,0,60,1.6
17:00,32,23,12,0,67,1.5
18:00,31,23,9,0,71,1.5
19:00,30,20,1,0,75,1.2
20:00,30,11,6,0,77,1.1
21:00,30,15,2,0,77,1.9
22:00,29,18,8,0,79,2.2
23:00,29,30,4,0,82,1.9
00:00,28,32,3,0,84,1.6
01:00,28,27,0,0,84,1.3
02:00,28,19,0,0,83,1.8
03:00,28,11,6,0,83,1.6
04:00,27,10,14,0,82,1.6
05:00,27,14,14,0,81,1.1
06:00,28,17,10,0,77,1.5
07:00,29,17,11,0,70,1.6
08:00,31,20,11,0,60,1.8
09:00,33,26,16,0,53,1.9
10:00,33,29,14,0,48,1.9
11:00,33,29,18,0,54,1.8
12:00,34,30,18,0,57,2
13:00,34,31,16,0,56,2
14:00,33,26,16,0,55,2.2
15:00,33,21,15,0,53,2.3
16:00,32,22,11,0,57,1.7
17:00,31,21,13,0,60,2.2
18:00,30,28,13,0,59,2.1
19:00,30,24,14,0,61,2.3
20:00,29,23,16,0,63,1.9
21:00,28,23,14,0,67,2.2
22:00,28,16,14,0,71,1.4
23:00,27,11,15,0,72,1.3
00:00,26,6,13,0,72,1.4
01:00,26,13,13,0,74,1.4
02:00,26,15,12,0,77,1.6
03:00,25,17,14,0,77,1.3
04:00,26,10,6,0,77,1.7
05:00,27,10,6,0,78,1.8
06:00,27,16,8,0,72,2
07:00,27,16,13,0,64,1.6
08:00,28,18,18,0,58,2
09:00,29,18,13,0,55,2.2
10:00,28,28,11,0,48,2
11:00,28,29,10,0,49,2.1
12:00,29,23,16,0,52,2.1
13:00,29,21,13,0,51,2.3
14:00,30,25,20,0,54,2.6
15:00,28,23,8,0,57,2.2
16:00,28,25,13,0,59,2.1
17:00,26,25,11,0,61,1.6
18:00,25,31,13,0,65,1.4
19:00,24,34,10,0,69,1.1
20:00,25,28,7,0,71,1.3
21:00,25,23,12,0,74,1.4
22:00,28,13,15,0,74,2.1
23:00,28,11,11,0,77,2.3
00:00,26,12,11,0,79,1.6
01:00,26,9,7,0,78,1.7
02:00,26,11,7,0,76,1.7
03:00,25,5,4,0,75,1.2
04:00,25,7,8,0,77,1.1
05:00,25,8,8,0,76,1.1
06:00,27,16,10,0,73,2
07:00,27,21,12,0,68,1.7
08:00,28,20,11,0,62,2.2
09:00,29,20,11,0,56,2.2
10:00,31,21,10,0,52,2.8
11:00,28,24,14,0,52,2.1
12:00,29,27,13,0,50,2.3
13:00,29,22,15,0,53,2.3
14:00,29,19,12,0,52,2.3
15:00,31,12,15,0,49,2.6
16:00,29,14,9,0,53,2.3
17:00,27,14,12,0,58,1.7
18:00,25,17,14,0,65,1.2
19:00,25,22,16,0,67,1.1
20:00,26,20,12,0,70,1.5
21:00,26,18,9,0,70,1.7
22:00,26,15,9,0,72,1.6
23:00,26,19,7,0,72,1.5
00:00,27,16,7,0,74,2
01:00,25,18,7,0,76,1.4
02:00,26,17,11,0,75,1.5
03:00,26,16,13,0,73,1.4
04:00,25,11,9,0,76,1.3
05:00,25,8,6,0,76,1.2
06:00,26,7,7,0,72,1.5
07:00,26,11,12,0,69,1.5
08:00,28,14,12,0,65,2
09:00,28,20,10,0,58,2.2
10:00,29,17,7,0,54,2.2
11:00,29,14,6,0,53,2.4
12:00,30,17,8,0,51,2.6
13:00,29,18,6,0,49,2.3
14:00,29,25,6,0,52,2.3
15:00,29,27,12,0,58,2.3
16:00,27,30,19,0,59,1.7
17:00,28,29,20,0,63,2
18:00,27,29,19,0,65,1.7
19:00,25,28,10,0,64,1.4
20:00,28,24,14,0,71,2.2
21:00,28,19,11,0,73,2.1
22:00,26,12,15,0,73,1.4
23:00,27,7,11,0,73,1.7
00:00,26,3,7,0,75,1.4
01:00,26,7,4,0,74,1.5
02:00,27,8,8,0,76,1.7
03:00,25,10,6,0,76,1.3
04:00,25,18,10,0,79,1.3
