퐑�� PM10,퐑�� PM2.5,퐑�� RH,퐑�� Temp,퐑�� Rain,퐑�� Wind
18,2,66,33,0,5.4
22,8,61,33,0,5.4
23,8,59,33,0,5.1
29,10,60,33,0,4.4
35,11,61,33,0,3.9
31,6,71,32,0,3.4
21,1,74,31,0,3.1
17,2,79,30,0,2.5
20,4,82,30,0,2.5
20,6,82,30,0,2.7
21,9,83,29,0,2.7
21,8,85,29,0,2.3
24,8,87,29,0,2
28,8,88,29,0,2.3
31,7,87,28,0,2.4
34,9,87,28,0,1.7
37,15,88,28,0,1.7
38,14,88,28,0,1.7
33,9,87,28,0,2.4
31,10,83,28,0,2.8
26,12,78,30,0,3.7
18,15,75,31,0,4.8
17,8,70,32,0,4.4
17,2,70,33,0,5
15,4,67,33,0,5.6
15,8,71,33,0,5.8
24,8,67,33,0,5.8
23,4,68,33,0,5.4
13,5,72,32,0,5.2
18,0,72,32,0,4.6
17,0,68,31,0,4.7
15,3,71,31,0,3.6
18,8,74,30,0,3
28,14,76,29,0,2.8
35,15,78,29,0,3.2
32,14,79,29,0,2.9
37,20,81,28,0,2.5
50,25,84,28,0,2
55,21,85,28,0,1.8
51,17,85,28,0,2.1
46,16,85,28,0,2.7
43,14,85,28,0,3.1
38,12,84,28,0,3.3
28,8,81,28,0,4.1
20,7,77,29,0,3.6
20,9,74,31,0,4
21,12,71,32,0,4.8
17,12,70,32,0,4.8
12,4,69,32,0,4.9
20,5,66,33,0,4.9
28,4,66,33,0,5.1
21,0,60,33,0,4.9
17,6,66,32,0,4.7
17,8,64,33,0,5.2
15,6,67,32,0,4.2
17,6,74,31,0,3.4
17,5,77,30,0,2.7
27,15,78,30,0,2.9
39,23,80,29,0,2.9
37,22,82,29,0,2.2
51,29,84,28,0,1.9
70,39,83,28,0,1.8
65,45,83,28,0,2.2
55,38,82,28,0,2.2
48,26,80,28,0,2.5
42,19,78,28,0,2.2
39,14,76,28,0,2.2
45,13,74,29,0,2.5
39,16,72,30,0,2.9
23,17,72,32,0,3.3
13,7,66,33,0,2.7
12,3,65,33,0,3.1
21,9,65,34,0,3.5
24,10,65,33,0,3.6
33,7,66,34,0,3.3
29,0,69,33,0,4.2
21,0,72,33,0,3.9
20,3,74,32,0,3.6
17,6,78,31,0,2.6
17,2,79,31,0,1.9
16,1,83,30,0,0.9
12,8,84,30,0,1
12,8,86,30,0,0.8
17,6,86,29,0,0.7
20,4,86,29,0,0.5
21,6,85,29,0,0.3
21,10,85,29,0,0.2
28,8,86,29,0,0.3
38,11,87,28,0,0.6
42,16,87,28,0,0.6
43,17,86,27,0,1
38,20,82,28,0,1
27,20,76,30,0,0.6
24,17,71,31,0,0.4
33,18,75,31,0,1.5
37,19,76,31,0,1.7
31,17,72,32,0,1.2
24,14,64,33,0,1.3
26,10,64,33,0,1.9
28,8,71,32,0,2.1
20,9,77,31,0,1.2
21,10,78,31,0,0.9
24,10,78,30,0,1.8
28,10,79,30,0,1.1
27,11,77,30,0,0.5
27,12,78,30,0,0.5
28,16,81,30,0,0.4
32,16,82,29,0,0.8
33,15,84,29,0,1
31,13,86,29,0,0.9
34,10,86,29,0,0.6
34,10,86,28,0,0.7
32,11,86,28,0,0.7
42,18,85,28,0,0.8
55,28,86,28,0,1
61,35,85,28,0,0.9
57,28,82,29,0,1.1
50,26,78,30,0,1.4
46,29,79,31,0,0.6
40,25,77,32,0,0.9
31,24,73,32,0,1.5
33,26,73,32,0,0.9
39,15,74,32,0,0.8
31,10,74,32,0,1.1
22,12,73,31,0,1.9
18,8,72,31,0,1.7
18,8,72,31,0,1.5
23,10,74,30,0,2
27,13,77,30,0,1.1
26,14,80,30,0,1.4
22,12,79,30,0,1.2
26,16,79,30,0,0.4
51,32,84,29,0,1.8
70,44,84,29,0,0.8
68,43,82,29,0,0.3
60,36,83,29,0,0.6
53,29,85,28,0,1.2
44,26,85,28,0,1.3
37,17,85,28,0,1.2
38,10,81,28,0,0.9
23,9,73,30,0,0.8
20,8,68,31,0,0.5
35,14,68,32,0,0.9
53,28,69,32,0,1.3
51,32,77,32,0,1.2
46,27,77,31,0,1.1
44,19,78,31,0,1.8
35,14,79,31,0,0.9
35,16,75,31,0,1
34,18,76,31,0,1
29,16,81,29,0,1.8
26,16,87,28,0.6,1.9
26,14,90,28,0,2
26,13,91,28,0,1.6
26,18,91,28,1.2,0.8
26,16,92,28,0,0.7
24,8,92,27,0,1.9
33,10,91,27,0,1.1
39,10,91,27,0,1.4
32,9,91,27,0,1
31,11,90,27,0,1.2
33,15,89,28,0.2,1.1
35,17,90,27,0,1.4
33,14,88,28,0,1.8
33,12,80,30,0,1.2
24,11,70,32,0,3.3
22,11,67,32,0,3.8
27,11,63,34,0,4.4
28,8,71,33,0,4.5
46,9,71,32,0,5.2
45,7,73,32,0,6.1
31,3,73,32,0,5.6
37,5,71,33,0,4.9
35,5,74,32,1.6,4.6
24,4,87,29,5,1.5
20,6,89,28,0,1.4
26,6,90,28,0,1.2
28,8,90,28,0,1.3
31,13,90,28,0.2,0.5
32,17,90,28,0,1.1
33,16,90,28,0,1
34,15,90,28,0,0.7
32,10,88,28,0,1.1
35,8,89,28,0,0.5
33,9,91,27,0,1.1
29,6,90,27,0,1.2
32,2,90,27,0,0.7
29,5,89,28,0,1.1
22,11,80,30,0,3.1
22,11,74,31,0,4.4
21,9,67,33,0,5.2
22,10,65,33,0,5.5
37,11,67,34,0,5.5
53,10,70,33,0,6.1
46,8,67,34,0,5.9
32,2,69,33,0,6.7
26,4,72,33,0,6.8
24,5,75,32,0,7.1
24,1,73,32,0,6.3
27,1,76,31,0,4.4
31,4,76,31,0,3.3
28,9,77,30,0,2.8
27,9,80,30,0,2
27,5,79,30,0,2.5
26,8,80,29,0,2.4
33,10,83,29,0,2.6
38,8,85,29,0,2.4
37,9,85,29,0,2.5
35,8,85,28,0,2.5
32,8,84,28,0,3.3
28,8,84,28,0,2.7
29,8,83,28,0,2.5
35,11,81,30,0,3.2
32,11,72,32,0,4.7
22,13,67,33,0,5.5
28,13,63,34,0,5.9
43,14,66,34,0,5.8
50,16,71,33,0,6.8
49,9,69,33,0,6.9
38,4,69,33,0,6.5
32,7,71,33,0,6.3
33,10,73,32,0,6.2
34,8,74,32,0,5.5
31,5,78,31,0,4.5
35,8,78,31,0,3.6
42,14,81,30,0,3.6
38,16,83,30,0,3.2
56,20,83,30,0,2.9
57,16,83,29,0,2.6
37,11,83,29,0,2.7
35,13,85,29,0,3.1
42,14,86,28,0,3.1
40,13,86,28,0,3
37,11,86,28,0,3.2
42,11,86,28,0,2.4
40,10,81,29,0,2.9
35,14,75,31,0,4.2
35,21,72,32,0,4.2
35,20,73,32,0,4.2
35,13,73,33,0,4.9
35,8,69,33,0,5.9
37,10,69,33,0,6.3
42,10,70,33,0,6.4
38,7,72,33,0,6.5
32,8,73,33,0,6.9
33,8,73,32,0,5.8
42,10,71,32,0,5.1
38,10,73,32,0,4.5
32,10,75,31,0,3
38,12,78,31,0,2.5
37,17,82,30,0,3.5
31,11,83,30,0,3.6
31,13,84,30,0,3.9
35,15,84,29,0,3.4
37,8,85,29,0,3.5
37,9,87,29,0,2.9
32,10,87,29,0,3.1
28,6,85,29,0,2.9
32,8,83,29,0,2.4
35,13,80,30,0,3.2
38,19,77,31,0,4.3
35,21,72,32,0,5.3
35,15,66,33,0,6.1
42,12,63,34,0,5.9
55,14,64,34,0,6.4
65,16,65,34,0,6.9
57,11,66,34,0,6.7
43,7,70,33,0,6.9
32,5,72,33,0,6.3
32,6,72,33,0,4.9
31,9,73,32,0,4.4
23,8,77,31,0,3.7
51,9,80,31,0,2.6
60,10,80,30,0,2.3
44,18,81,30,0,2.7
45,24,83,30,0,2.7
45,23,85,30,0,3.2
44,20,85,29,0,3.5
38,13,85,29,0,2.9
39,8,87,29,0,2.6
38,8,88,29,0,3
37,10,88,29,0,3
37,11,88,29,0,2.8
33,11,87,29,0,2.6
34,12,83,30,0,3.6
29,14,78,31,0,4.1
23,13,75,31,0,4.3
22,9,73,32,0,4.5
26,6,68,33,0,5.2
29,10,67,34,0,5.3
34,11,68,33,0,5.5
32,4,65,34,0,5.6
24,7,66,33,0,5.5
23,11,68,33,0,4.8
24,8,73,32,0,4.1
24,5,75,31,0,3.3
32,5,78,31,0,2.3
48,19,76,30,0,2.6
65,43,79,30,0,2.2
79,50,81,29,0,2.5
75,40,82,29,0,2
65,28,84,29,0,2.3
56,22,84,29,0,2.3
43,15,84,29,0,2.2
34,12,84,29,0,3
31,15,85,28,0,2.6
26,13,85,28,0,2.4
31,10,84,29,0,2.2
34,11,81,30,0,4.1
31,12,78,31,0,4.4
28,13,77,31,0,4.7
31,13,79,31,0,4.6
31,9,73,32,0,4.9
34,8,73,32,0,5.3
43,10,72,33,0,4.7
37,6,68,33,0,4.6
26,0,61,34,0,5
28,8,66,33,0,4.9
32,20,64,33,0,4
40,23,69,32,0,3.6
49,29,75,31,0,3.4
57,30,79,30,0,3
53,20,82,30,0,2.9
45,16,82,30,0,2.3
50,17,83,29,0,2.6
49,18,83,29,0,2.6
45,14,83,28,0,2.9
38,8,82,28,0,3
31,7,82,28,0,3.3
26,8,81,28,0,2.9
31,14,82,28,0,3.2
35,18,82,29,0,3.7
28,11,88,28,0.2,3.3
28,10,83,30,0,3.8
33,13,78,31,0,5
27,11,72,32,0,5.6
17,9,70,32,0,6
21,12,62,33,0,6.2
33,13,61,33,0,6.3
31,6,59,33,0,7
21,4,60,33,0,6.5
27,7,63,33,0,5.7
39,6,67,32,0,4.9
48,12,71,31,0,4.3
51,26,76,30,0,4
42,29,79,30,0,3.4
37,19,81,30,0,3.9
35,15,83,29,0,2.9
34,15,84,29,0,3.2
37,17,83,29,0,3.2
42,17,83,29,0,3.6
37,10,83,29,0,3.2
28,7,82,29,0,3.5
24,8,82,28,0,3.6
27,10,80,28,0,3.2
34,12,77,29,0,3.1
38,18,77,30,0,3.7
35,13,74,31,0,5.6
33,8,72,32,0,5.7
30,8,69,33,0,6.5
27,7,66,34,0,5.9
32,14,70,33,0,6.3
37,13,70,33,0,6.3
29,4,73,32,0,5.9
27,8,71,32,0,5.8
32,12,72,32,0,5.9
31,9,73,32,0,5.1
38,12,76,31,0,4
42,19,79,30,0,3.8
40,22,81,30,0,3.9
45,27,82,30,0,3.6
44,29,83,30,0,3.5
45,24,83,29,0,3.9
42,20,84,29,0,3.9
35,14,84,29,0,3.5
37,8,82,29,0,3.3
37,7,81,29,0,3.6
35,8,80,29,0,3.4
31,10,80,29,0,2.8
32,15,78,29,0,2.9
38,20,78,30,0,3.1
43,21,76,31,0,4.1
38,14,75,32,0,4.9
33,13,72,32,0,5.5
34,13,71,33,0,6.1
29,15,69,33,0,6.3
33,14,69,33,0,6.1
37,4,65,34,0,5.7
28,4,62,33,0,6
27,12,66,33,0,5.5
33,15,72,32,0,5.1
38,13,73,31,0,3.8
48,21,75,31,0,2.6
62,35,77,30,0,2.2
65,41,77,30,0,1.9
64,34,76,30,0,2.3
56,28,77,30,0,2
50,29,77,30,0,2.2
49,21,79,29,0,2
42,14,79,29,0,2.6
37,13,78,29,0,2.1
32,16,78,29,0,2.3
45,15,76,29,0,2.4
57,14,74,29,0,2
50,19,73,30,0,2.7
45,21,72,31,0,3.6
42,19,71,32,0,3.8
32,15,74,32,0,4.6
27,11,73,32,0,4.3
28,10,73,32,0,4.5
31,10,70,33,0,4.7
34,12,69,33,0,5
32,11,72,33,0,4
28,10,73,32,0,4.3
31,8,78,31,0,3.2
34,9,81,31,0,2.4
33,9,83,30,0,1.7
34,14,84,30,0,1.6
44,25,83,30,0,1.4
65,34,81,30,0,1.1
81,47,78,30,0,0.6
77,49,79,29,0,0.6
60,34,82,29,0,1.2
43,15,82,28,0,1
37,8,82,28,0,0.8
39,8,83,28,0,0.8
42,13,85,28,0,1.1
38,18,85,28,0,0.6
40,16,80,29,0,0.6
46,24,80,30,0,0.9
37,21,74,31,0,1.4
27,10,75,31,0,1.6
27,12,76,31,0,1.7
29,18,75,32,0,1.9
28,14,74,32,0,0.4
26,8,75,32,0,0.3
39,12,75,31,0,1.8
46,16,75,31,0,2.7
42,16,77,30,0,3.9
37,19,80,30,0,4.1
37,21,82,29,0,4.7
37,18,83,29,0,4
38,15,85,29,0,4.2
35,14,84,29,0,4.6
34,14,86,29,0,4.5
39,13,88,29,0,3.9
43,10,89,29,0,4.1
46,7,90,28,0,4.1
46,7,90,28,0,3.7
40,8,90,28,0,2.4
40,10,91,28,0,2.2
44,10,91,28,0,2.9
48,12,91,28,0,2.1
49,14,90,28,0,1.3
49,12,89,29,0,1.2
55,15,88,29,0,1.2
56,18,86,30,0,1.2
55,19,83,30,0,0.7
54,19,82,30,0,0.6
54,14,82,31,0,0.6
60,16,84,30,0,1.9
66,16,85,30,0,1.7
60,12,88,29,0,1.3
44,11,89,29,0,0.5
38,9,90,29,0,1.1
39,10,90,29,0,1.5
43,9,90,29,0,3
48,7,90,28,0,1.5
43,7,91,28,0,2.2
38,5,92,28,0,1.9
42,8,92,28,0,2.8
40,11,92,28,0,1.9
32,7,92,28,0,1.4
31,4,92,28,0,0.3
31,5,93,28,0,0.4
39,6,93,28,0,0.2
49,4,92,29,0,0.6
49,8,89,29,0,2
50,11,86,29,0,2.2
50,19,83,30,0,2.2
50,26,81,31,0,2.2
51,22,80,31,0,2
68,16,81,30,0,2.3
65,10,82,30,0,2.4
51,13,83,29,0,0.8
45,13,84,29,0,0.1
45,13,86,29,0,0.7
53,13,88,29,0,0.6
50,10,89,29,0,1.3
44,13,90,28,0,0.4
46,14,90,28,0,0.6
50,9,90,28,0,3.4
50,9,90,28,0,3.4
59,11,90,28,0,3.6
66,12,90,28,0,2.9
56,12,90,28,0,2.1
43,10,91,28,0,1.7
38,5,90,28,0,2.7
40,5,90,28,0,1.8
44,6,91,27,0,2.4
45,7,91,27,0.2,1.7
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
67,9,85,29,0,2.1
59,16,89,28,0.4,2.7
46,11,91,28,0,1.8
45,8,91,28,0,1.8
44,9,91,28,0,1.6
42,11,92,28,0,1.4
44,8,92,28,0,1
44,5,92,28,0,2.3
43,7,92,28,0,1.2
45,12,92,28,0,0.2
54,10,92,28,0,0.5
57,8,92,28,0,0.5
53,17,93,27,0,2
44,21,93,27,0,2
44,22,93,27,0,1.5
50,23,93,27,0,1.4
51,21,90,28,0,0.8
56,25,83,30,0,0.4
64,24,83,30,0,1.6
66,24,86,29,0,2
66,28,88,29,0,2.3
61,27,87,29,0,1.5
54,24,87,29,0.2,1.8
51,21,89,29,0,2.1
50,16,88,29,0,1.6
50,14,90,28,0.2,0.8
49,17,91,28,0.2,0.4
48,14,91,28,0,0.1
51,16,91,28,0,0.8
57,26,92,28,0,1.5
59,28,92,28,0,1.6
60,31,92,28,0,1.8
56,29,92,28,0,1.7
39,20,91,27,0,0.9
31,13,90,27,0,0.3
32,7,90,27,0,1.3
29,8,89,27,0,0.7
23,8,88,27,0,0.5
23,7,87,28,0,0.6
26,7,87,28,0,1
33,10,85,28,0,1.7
35,11,82,29,0,0.7
34,8,76,30,0,1.5
28,9,70,31,0,1.5
22,8,68,32,0,2
32,14,66,33,0,2.5
42,17,66,33,0,2
45,14,70,32,0,0.4
53,11,76,32,0,3.5
55,8,83,31,0,4.8
46,8,86,30,0,4.5
48,9,85,30,0,5.8
43,10,83,30,0,5.6
38,12,83,29,0,6.7
35,14,83,29,0,6
34,14,84,29,0,5.9
33,8,85,28,0,7.3
27,8,87,28,0,5.7
34,11,90,27,0.8,5
28,4,92,27,3,4
11,2,93,26,4.6,4.8
22,8,93,27,0.4,5.7
42,10,92,27,0,4.8
49,12,90,27,0,5.1
50,17,88,28,0,6
43,20,86,28,0,5.7
37,21,84,28,0,7.6
42,22,80,29,0,8.7
40,21,76,30,0,7.7
43,20,73,30,0,7.8
39,13,70,31,0,7.2
33,6,70,31,0,5.3
31,6,73,30,0,4.8
21,6,75,29,0,3.9
21,7,72,30,0,4.5
24,7,73,29,0,4.2
18,8,74,29,0,2.4
15,11,75,29,0,0.5
23,11,82,28,0,3.1
26,8,83,28,0,3.4
33,11,84,28,0,3.5
42,20,84,28,0,3.7
45,19,86,27,0,4.1
44,16,87,27,0,4
33,15,86,28,0,4.7
29,11,86,28,0,4.3
32,9,86,28,0,4.8
35,10,85,28,0,4.6
38,10,83,29,0,4.9
34,13,81,29,0,6.2
42,19,78,30,0,5.5
53,18,76,31,0,5.8
53,18,73,31,0,6.8
54,25,70,32,0,6.5
57,24,69,32,0,6.8
61,17,70,32,0,6.8
61,20,68,32,0,7.6
56,21,68,32,0,7.1
61,17,70,32,0,7
60,20,75,31,0,6.2
46,24,78,30,0,6.2
34,23,80,30,0,5.1
32,18,81,29,0,4.9
33,18,81,29,0,4.9
32,20,81,29,0,4.8
31,18,80,29,0,5.1
27,18,78,29,0,4.6
22,20,75,29,0,4.7
26,22,73,29,0,5.2
32,25,75,29,0,5.3
38,25,77,28,0,4.3
67,25,77,29,0,4.5
61,22,75,30,0,5.6
38,22,74,31,0,5.6
38,25,72,31,0,5.5
37,21,85,29,7.2,4.3
40,22,89,29,3.2,2.3
39,21,84,31,0,4.4
38,18,77,32,0,6.6
33,19,76,32,0,6.9
29,17,75,32,0,5.9
29,16,77,31,0,5.5
31,22,78,31,0,4.7
31,20,82,30,0,3
33,19,83,30,0,2.2
45,28,84,30,0,1.9
53,32,86,29,0,2
45,29,88,29,0,1.5
39,29,88,29,0,1.9
38,28,89,28,0,2.3
42,22,90,28,0,2.4
42,20,90,28,0,1.6
38,20,91,28,0,1.8
40,22,91,28,0,1.3
45,27,91,27,0,1
46,30,88,28,0,1.5
32,24,89,27,1.4,2.2
20,13,92,27,0.8,1.8
23,15,88,28,0,1.4
26,18,77,31,0,1.4
38,18,73,32,0,1.6
43,22,70,33,0,2.7
48,26,70,33,0,3.2
37,19,69,32,0,3.6
31,17,73,32,0,2.5
33,19,77,31,0,2
28,15,81,30,0,1.6
26,14,83,30,0,1.1
34,18,86,29,0,0.8
40,22,88,29,0,0.7
39,24,88,29,0,0.5
40,27,88,29,0,0.9
39,26,89,29,0,0.6
42,29,90,29,0,0.5
49,33,90,29,0,0.3
53,37,90,28,0,0.4
50,35,91,28,1.2,0.6
38,25,92,27,34,1.7
23,17,91,26,0.2,0.3
22,17,90,27,0,0.3
35,27,89,29,0,0.1
50,33,83,30,0,0.3
51,39,79,31,0,1
44,37,75,31,0,1.7
38,29,70,32,0,2.2
42,32,68,32,0,3.1
49,29,70,32,0,3
44,21,72,32,0,2.3
35,20,74,31,0,1.7
38,23,76,31,0,1.2
35,25,78,30,0,1.1
37,24,81,30,0,1.3
38,29,82,30,0,1.2
40,33,85,29,0,0.9
43,29,85,29,0,0.7
44,31,84,29,0,0.8
48,31,86,29,0,0.7
49,33,87,29,0,0.9
46,34,87,29,0,0.2
46,33,87,28,0,0.7
49,37,88,28,0,0.5
55,38,89,28,0,0.5
59,39,89,28,0,0.5
56,35,87,28,0,1.3
49,31,83,29,0,1.3
42,33,78,30,0,1.1
53,38,75,31,0,1.4
60,41,75,31,0,2.5
51,35,72,32,0,2
43,29,70,32,0,2.8
42,26,69,32,0,2.6
40,19,70,32,0,2.4
34,14,71,32,0,1.5
34,14,75,31,0,1
33,15,74,31,0,0.6
38,23,78,30,0,0.6
44,31,79,30,0,0.6
45,27,80,30,0,0.3
60,37,82,29,0,1.7
76,49,85,29,0,1.4
78,47,84,29,0,1.8
71,47,84,29,0,1.8
61,39,84,28,0,1.1
56,34,83,28,0,0.5
55,36,83,28,0,0.1
51,36,84,28,0,0.7
44,34,85,28,0,0.8
50,34,85,28,0,0.5
57,41,82,29,0,1.1
55,44,79,30,0,0.9
54,36,75,31,0,1.1
44,31,70,31,0,2
32,26,67,32,0,1.5
32,24,66,32,0,1.5
44,26,68,32,0,2.3
43,21,71,31,0,1.4
32,19,72,31,0,0.6
35,16,71,31,0,0.7
40,16,75,31,0,0.5
37,23,79,30,0,1.1
35,27,81,29,0,0.4
46,35,83,29,0,0.5
49,35,84,29,0,0.9
48,34,86,29,0,1.7
55,35,86,29,0,1.2
54,35,85,29,0,0.8
51,36,85,28,0,0.5
50,39,85,28,0,0.3
48,40,85,29,0,0.6
48,34,85,28,0,0.9
50,33,85,28,0,0.5
56,34,85,28,0,0.5
50,36,81,29,0,0.3
43,41,78,30,0,1
43,40,77,30,0,1.4
42,33,75,31,0,1
43,31,73,31,0,1.9
46,37,72,31,0,1.4
45,33,70,32,0,2.4
44,27,70,32,0,3.2
43,25,73,31,0,1.6
37,27,73,31,0,1.5
39,28,78,30,0,1.5
39,20,80,30,0,1.6
33,20,82,29,0,1.5
35,25,84,29,0,0.6
35,24,85,29,0,0.9
35,27,86,29,0,0.5
43,33,86,29,0,0.5
45,39,86,29,0,0.4
44,38,86,29,0,0.5
45,35,88,28,0,0.8
45,32,88,28,0,0.5
46,35,87,28,0,0.5
49,44,87,28,0,0.4
51,43,86,29,0,0.6
54,39,84,29,0,0.6
53,40,79,30,0,0.8
60,45,70,32,0,0.5
67,47,70,32,0,2
62,45,67,33,0,3
53,42,67,33,0,3
44,31,68,32,0,2.5
49,22,72,32,0,1.8
44,26,73,31,0,1.4
39,29,74,31,0,0.6
50,30,70,31,0,0.7
62,36,77,31,0,0.2
59,41,77,30,0,0.9
51,40,77,30,0,0.8
54,38,82,30,0,0.3
48,29,82,30,0,3.8
22,16,81,29,0,3.3
16,13,81,29,0,1.4
24,15,81,29,0,0.7
24,11,82,29,0,1.1
26,8,82,29,0,0.4
23,5,82,29,0,0.7
24,9,83,29,0,0.7
29,14,84,29,0,0.4
27,11,82,29,0,1.5
27,10,82,29,0,1.2
27,11,85,29,0,0.7
17,8,79,30,0,1.5
23,13,72,32,0,0.7
38,20,75,31,0,0.8
33,17,86,28,2,2.1
22,8,89,28,0.6,0.3
16,0,84,29,0,2.9
16,6,84,29,0.2,3.3
12,8,90,27,2,5.3
6,2,90,26,0.6,5
4,4,85,27,0,3.3
7,4,84,27,0,1.3
13,6,84,27,0,1.8
11,6,85,27,0,2.8
10,7,84,27,0,5.2
10,2,85,27,0,3.5
7,0,78,28,0,5
7,0,75,28,0,5
11,2,77,28,0.4,6.5
12,4,89,26,0,6
7,0,87,26,0,4.8
5,0,87,26,0,4.5
6,0,84,27,0,5.2
13,6,78,29,0,5.9
16,8,76,29,0,6.8
18,8,74,30,0,7.5
20,9,71,31,0,7.8
23,5,64,32,0,9.9
27,0,64,32,0,10
27,1,63,32,0,8.5
27,11,63,32,0,8
33,10,65,31,0,8.5
38,7,69,30,0,7.2
29,8,68,30,0,6.4
27,9,67,30,0,6.6
27,13,67,30,0,5.2
20,12,66,30,0,4.8
18,11,68,29,0,3.3
26,8,70,29,0,3.2
26,6,73,29,0,3.9
21,5,77,28,0,4.8
23,4,77,28,0,3.6
23,2,80,27,0,2.4
23,4,78,27,0,2.2
22,7,70,28,0,4
20,8,66,29,0,4.7
23,7,63,30,0,3.9
23,4,57,32,0,6.1
24,3,53,33,0,7.1
39,9,48,34,0,8.9
39,14,47,34,0,8.8
27,9,47,35,0,8.8
29,10,50,34,0,8.4
35,13,50,34,0,8.3
34,13,50,34,0,8.8
34,13,52,33,0,8.1
35,12,51,33,0,7.5
39,12,54,32,0,7.3
38,9,56,31,0,6.7
26,10,57,31,0,6.6
21,8,56,30,0,6.4
20,7,58,30,0,6.4
20,8,58,30,0,7.2
26,4,59,30,0,8.2
27,1,61,30,0,7.3
22,5,63,29,0,7.2
22,8,78,28,0.8,5.7
27,5,90,26,1.2,3.2
24,2,83,27,0.8,4.1
20,6,84,26,1.6,1.5
17,9,90,26,2,6.2
13,3,91,26,0,4.2
20,10,87,27,0,2.6
28,18,84,28,0,3.5
35,25,82,29,0,5.3
29,14,81,28,0,6.8
28,4,86,27,0,4.6
27,5,90,26,2.8,2.2
13,4,91,26,0,4
7,0,87,26,0,5.8
1,0,85,27,0,4.3
13,7,84,27,0,3.3
21,8,84,27,0,3.5
20,8,83,27,0,4.9
15,7,82,27,0,5.4
15,4,83,27,0,4.1
12,3,84,27,0,3.5
11,3,84,26,0,2.6
16,8,84,27,0,2.1
17,7,84,26,0,2.3
16,6,84,26,0,1.7
17,6,81,27,0,2.3
18,5,79,27,0,1.9
22,6,77,28,0,2.1
27,8,72,30,0,3.2
27,10,70,31,0,4.8
28,11,66,32,0,5.8
34,14,64,33,0,5.7
37,19,68,33,0,5.7
38,19,72,32,0,6.5
40,16,73,32,0,6.6
39,10,71,32,0,6.4
35,10,73,31,0,5.7
35,13,69,31,0,4.9
26,8,67,31,0,5.7
22,8,68,30,0,4.2
32,13,70,30,0,2.9
38,12,73,29,0,2.2
40,16,71,29,0,2.1
38,17,72,29,0,2.9
34,16,76,28,0,1.9
49,26,76,28,0,1.9
53,28,76,27,0,2
40,24,77,27,0,2.9
40,19,78,27,0,2.5
42,15,78,27,0,2
37,14,76,27,0,2.2
35,13,73,27,0,1.6
37,16,70,29,0,2.7
35,17,71,30,0,4.2
33,12,66,31,0,4
33,19,64,32,0,4.1
33,26,70,32,0,5.8
28,18,70,32,0,6.2
34,9,72,32,0,5.9
37,10,71,32,0,5.6
26,13,73,31,0,6.3
28,14,73,31,0,5.6
28,11,76,30,0,5.1
22,6,77,30,0,4.4
22,9,79,29,0,3.7
27,17,80,29,0,2.3
104,12,81,29,0,3
101,8,79,28,0,2.7
28,12,82,28,0,2.4
32,12,84,28,0,2.5
29,8,86,27,0,2.5
28,5,87,27,0,2.6
28,9,88,27,0,2.6
28,10,88,27,0,3
28,9,86,27,0,2.7
26,11,83,28,0,3.3
23,11,79,29,0,3.7
22,11,73,30,0,3.8
27,14,68,31,0,3.7
39,16,67,32,0,3.6
43,15,71,33,0,4.2
39,14,72,32,0,5.9
38,8,73,32,0,5.8
31,3,71,32,0,5.6
22,7,70,31,0,5.9
24,14,74,31,0,5
28,11,74,31,0,4.7
28,7,77,30,0,4.1
31,11,81,30,0,3.4
34,10,79,29,0,3.3
35,10,81,29,0,3.3
31,16,83,29,0,3
31,14,85,29,0,2.7
31,9,87,28,0,3
31,8,87,28,0,2.8
31,11,88,28,0,2.5
26,12,87,28,0,2.8
26,14,87,28,0,2.6
29,14,87,27,0,2
27,14,83,28,0,2.9
24,11,79,29,0,2.9
26,11,75,31,0,3.4
29,14,68,32,0,3.3
33,18,69,32,0,3.1
37,19,68,33,0,4
32,15,65,33,0,4
27,14,62,33,0,4.7
34,10,66,33,0,4.1
31,8,69,32,0,4
24,11,71,32,0,3.6
28,12,72,32,0,3.4
31,17,76,31,0,3.1
24,20,76,30,0,2.9
23,19,79,30,0,3
26,15,80,30,0,2.4
27,12,81,29,0,2.2
33,14,83,29,0,2.6
37,10,85,29,0,2.4
32,9,86,29,0,2.2
24,14,87,28,0,1.8
26,12,87,28,0,1.6
28,6,86,28,0,1.9
28,9,85,28,0,2
23,11,83,29,0,2.1
29,13,81,29,0,2.8
42,22,78,30,0,3.1
40,26,74,31,0,2.7
28,20,71,32,0,3.4
24,14,69,32,0,4.1
26,16,67,33,0,4
29,16,66,33,0,4.4
37,8,69,32,0,3.9
37,8,80,30,0,3.1
33,13,83,30,0,1.9
15,6,83,27,0.6,2.3
6,3,79,27,0,3.1
17,7,80,27,0,2.2
23,8,81,27,0,1.4
29,11,81,27,0,1.7
31,10,81,27,0,2.1
27,9,82,27,0,2.1
34,11,79,27,0,1.5
32,12,80,26,0,1.1
23,7,80,26,0,1.3
23,1,79,26,0,1.1
22,4,79,26,0,1.1
26,8,79,27,0,1.1
28,7,79,27,0,1
32,4,77,28,0,1
33,12,77,29,0,2
28,14,75,30,0,2.9
32,10,73,31,0,2.9
37,16,71,32,0,3.4
